district,datetime,temperature_c,wind_speed_ms,humidity,barometric_pressure,visibility_km,weather,risk_score,risk_level,primary_risk_factor,all_risk_factors,district_category,category_multiplier,infrastructure_feeders,infrastructure_substations,at_risk_assets,emergency_contact,operational_recommendations
raichur,2025-09-06 15:00:00,37.0,3.3,0.52,1.008,10.0,Clear,3.69,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,7,+91-848-736-9750,Continue normal monitoring
raichur,2025-09-06 15:00:00,36.1,3.1,0.496,1.005,10.0,Clear,3.39,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,7,+91-823-449-1076,Continue normal monitoring
raichur,2025-09-06 15:00:00,38.7,5.4,0.505,1.004,10.0,Cloudy,4.39,Medium,Extreme Heat,"Extreme Heat, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,5,+91-880-219-7507,Activate backup cooling systems
raichur,2025-09-06 15:00:00,34.6,5.3,0.626,1.007,4.0,Partly Cloudy,3.65,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-812-964-2069,Continue normal monitoring
raichur,2025-09-06 15:00:00,31.9,3.4,0.686,1.008,4.0,Clear,3.64,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,7,+91-915-177-9902,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,26.3,5.0,0.821,1.008,4.0,Clear,4.07,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-847-939-5056,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,26.9,4.4,0.867,1.009,4.0,Clear,4.24,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-946-534-3951,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,28.0,6.2,0.889,1.011,10.0,Clear,4.62,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-898-780-8625,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,31.5,5.5,0.704,1.009,10.0,Clear,3.59,Medium,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-844-992-5430,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,31.6,4.4,0.614,1.006,10.0,Clear,3.12,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-890-715-3942,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,31.4,5.0,0.601,1.006,10.0,Clear,3.15,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,4,+91-871-517-2012,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,28.0,4.3,0.845,1.009,4.0,Partly Cloudy,4.11,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-994-906-7437,Continue normal monitoring
shivamogga,2025-09-06 15:00:00,31.8,4.5,0.685,1.01,4.0,Clear,3.38,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,4,+91-920-703-7380,Continue normal monitoring
udupi,2025-09-06 15:00:00,27.8,3.0,0.9,1.01,4.0,Clear,5.38,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,9,+91-858-504-4312,Deploy emergency crews • Pre-position equipment
udupi,2025-09-06 15:00:00,27.3,3.0,0.9,1.01,4.0,Clear,5.38,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,1,+91-916-600-6941,Deploy emergency crews • Pre-position equipment
udupi,2025-09-06 15:00:00,27.6,3.0,0.888,1.012,6.0,Partly Cloudy,5.29,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,8,+91-962-217-5323,Deploy emergency crews • Pre-position equipment
udupi,2025-09-06 15:00:00,27.7,2.3,0.87,1.012,6.0,Clear,5.09,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,8,+91-861-241-6809,Deploy emergency crews • Pre-position equipment
udupi,2025-09-06 15:00:00,32.6,5.8,0.653,1.009,10.0,Clear,4.25,Medium,Salt Corrosion,"Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,5,+91-955-333-9339,Continue normal monitoring
udupi,2025-09-06 15:00:00,31.2,5.4,0.681,1.009,10.0,Partly Cloudy,4.31,Medium,Salt Corrosion,"Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,4,+91-997-113-6285,Continue normal monitoring
udupi,2025-09-06 15:00:00,30.2,3.9,0.74,1.011,6.0,Cloudy,4.39,Medium,Salt Corrosion,"Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,6,+91-989-299-1232,Continue normal monitoring
udupi,2025-09-06 15:00:00,31.0,5.1,0.865,1.011,6.0,Clear,5.42,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,4,+91-952-794-4877,Deploy emergency crews • Pre-position equipment
vijayapura,2025-09-06 15:00:00,25.8,3.8,0.9,1.005,4.0,Partly Cloudy,3.8,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-945-394-7873,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,27.0,1.7,0.9,1.006,4.0,Clear,3.67,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,3,+91-837-629-6350,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,26.8,1.5,0.896,1.007,4.0,Partly Cloudy,3.64,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-923-338-1625,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,31.7,2.8,0.898,1.006,4.0,Clear,3.72,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-855-384-6516,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,33.2,3.7,0.826,1.003,10.0,Partly Cloudy,3.45,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-811-867-4784,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,33.1,2.1,0.754,1.003,10.0,Cloudy,3.05,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,3,+91-842-544-3994,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,32.1,3.6,0.799,1.006,4.0,Clear,3.33,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,3,+91-872-729-9089,Continue normal monitoring
vijayapura,2025-09-06 15:00:00,29.1,3.0,0.805,1.007,4.0,Partly Cloudy,3.31,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-836-317-1179,Continue normal monitoring
bidar,2025-09-06 15:00:00,26.8,3.0,0.9,1.012,4.5,Clear,3.88,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-996-896-6498,Continue normal monitoring
bidar,2025-09-06 15:00:00,28.0,4.9,0.84,1.007,3.5,Clear,3.76,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-814-517-9663,Continue normal monitoring
bidar,2025-09-06 15:00:00,28.1,4.9,0.863,1.008,3.5,Clear,3.87,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-949-374-3588,Continue normal monitoring
bidar,2025-09-06 15:00:00,26.3,3.8,0.872,1.014,5.5,Clear,3.8,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-828-336-2216,Continue normal monitoring
bidar,2025-09-06 15:00:00,28.5,5.2,0.824,1.01,7.0,Clear,3.72,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-906-117-2912,Continue normal monitoring
bidar,2025-09-06 15:00:00,32.4,6.2,0.695,1.008,7.4,Clear,3.33,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-832-130-5409,Continue normal monitoring
bidar,2025-09-06 15:00:00,31.2,4.1,0.646,1.011,9.0,Clear,2.91,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-847-783-9810,Continue normal monitoring
bidar,2025-09-06 15:00:00,34.0,3.9,0.616,1.006,7.9,Clear,2.81,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-954-571-4920,Continue normal monitoring
bidar,2025-09-06 15:00:00,32.6,5.2,0.676,1.005,7.9,Clear,3.13,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-962-689-1466,Continue normal monitoring
bidar,2025-09-06 15:00:00,28.6,3.9,0.74,1.012,6.0,Clear,3.23,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-860-559-1971,Continue normal monitoring
bidar,2025-09-06 15:00:00,28.6,5.2,0.816,1.008,4.0,Clear,3.69,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-947-647-5251,Continue normal monitoring
bidar,2025-09-06 15:00:00,31.1,3.7,0.812,1.009,4.0,Clear,3.51,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-911-660-7319,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,26.9,4.2,0.9,1.012,4.5,Clear,3.84,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,2,+91-878-638-2745,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,28.1,4.0,0.9,1.007,3.5,Clear,3.82,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,4,+91-967-432-8813,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,27.7,3.9,0.836,1.008,3.5,Clear,3.51,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,5,+91-852-642-7385,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,26.4,1.4,0.859,1.014,5.5,Clear,3.47,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-854-495-5722,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,27.9,6.3,0.857,1.01,7.0,Clear,3.88,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,5,+91-812-932-5807,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,30.9,5.5,0.784,1.008,7.4,Clear,3.46,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,1,+91-880-254-6213,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,31.4,6.6,0.644,1.011,9.0,Clear,3.12,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,4,+91-990-734-1392,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,31.7,5.9,0.607,1.006,7.9,Clear,2.92,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,1,+91-990-616-3963,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,31.6,6.7,0.65,1.005,7.9,Clear,3.15,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,3,+91-932-746-1389,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,29.7,5.0,0.762,1.012,6.0,Clear,3.31,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,4,+91-901-956-4061,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,29.8,3.6,0.806,1.008,4.0,Clear,3.36,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,3,+91-897-858-5775,Continue normal monitoring
chikkaballapura,2025-09-06 15:00:00,28.6,4.1,0.773,1.009,4.0,Clear,3.27,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,2,+91-813-819-7295,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,28.1,3.2,0.9,1.012,4.5,Clear,3.89,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-916-541-6988,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,26.3,4.6,0.835,1.007,3.5,Cloudy,3.7,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-897-376-2764,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,27.2,4.4,0.862,1.008,3.5,Partly Cloudy,3.81,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-823-151-7477,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,28.3,4.5,0.869,1.014,5.5,Clear,3.85,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-896-292-6595,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,27.6,5.0,0.873,1.01,7.0,Clear,3.93,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-810-874-7583,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,31.1,5.6,0.714,1.008,7.4,Clear,3.32,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-909-405-3766,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,31.7,5.5,0.656,1.011,9.0,Clear,3.1,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-967-520-2778,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,34.7,7.3,0.708,1.006,7.9,Partly Cloudy,3.55,Medium,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-931-234-5494,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,31.3,4.6,0.633,1.005,7.9,Partly Cloudy,2.93,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-964-211-8035,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,28.9,4.1,0.753,1.012,6.0,Partly Cloudy,3.3,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-948-695-9078,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,29.0,3.4,0.806,1.008,4.0,Partly Cloudy,3.46,Low,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-824-143-2486,Continue normal monitoring
bagalkote,2025-09-06 15:00:00,29.9,2.7,0.836,1.009,4.0,Clear,3.54,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-941-566-9517,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,27.4,3.3,0.9,1.012,4.5,Clear,3.9,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-992-843-1265,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,27.5,4.3,0.775,1.007,3.5,Partly Cloudy,3.41,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-984-975-9256,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,26.2,3.2,0.9,1.008,3.5,Clear,3.89,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-896-789-9797,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,25.6,4.4,0.876,1.014,5.5,Partly Cloudy,3.88,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-843-424-9347,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,30.0,4.7,0.9,1.01,7.0,Clear,4.03,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-934-978-6379,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,32.2,5.5,0.701,1.008,7.4,Clear,3.26,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-883-422-3993,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,31.7,5.2,0.641,1.011,9.0,Clear,3.02,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-849-444-3762,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,32.2,4.8,0.623,1.006,7.9,Partly Cloudy,2.92,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-969-262-2896,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,31.9,4.0,0.623,1.005,7.9,Clear,2.84,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-930-506-6414,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,29.1,5.0,0.854,1.012,6.0,Clear,3.84,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-825-233-3728,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,31.4,4.2,0.789,1.008,4.0,Clear,3.46,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-867-219-3638,Continue normal monitoring
ramanagara,2025-09-06 15:00:00,31.5,3.9,0.745,1.009,4.0,Clear,3.25,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-991-215-3668,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,28.0,4.5,0.9,1.012,4.5,Clear,4.01,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-925-430-3843,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,29.2,2.5,0.884,1.007,3.5,Partly Cloudy,3.76,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-938-293-4021,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,27.4,4.4,0.87,1.008,3.5,Partly Cloudy,3.85,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-899-366-8108,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,26.3,4.9,0.862,1.014,5.5,Clear,3.87,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-806-612-1078,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,26.6,5.1,0.837,1.01,7.0,Clear,3.77,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-863-691-5071,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,31.5,4.1,0.726,1.008,7.4,Clear,3.19,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-917-945-3756,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,30.3,5.5,0.629,1.011,9.0,Clear,3.02,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-843-459-4478,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,33.2,5.4,0.633,1.006,7.9,Clear,3.02,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-834-314-4261,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,32.7,5.4,0.638,1.005,7.9,Clear,3.04,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,1,+91-803-342-4027,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,30.3,5.7,0.8,1.012,6.0,Cloudy,3.68,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,4,+91-997-369-5175,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,29.7,5.0,0.806,1.008,4.0,Clear,3.62,Medium,Humidity Stress,"Humidity Stress, Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,2,+91-957-946-2789,Continue normal monitoring
chamarajanagara,2025-09-06 15:00:00,30.5,4.6,0.771,1.009,4.0,Clear,3.42,Low,Lower Density,"Lower Density, Good Maintenance Access",Agricultural Stable,1.05,22,4,3,+91-963-427-7806,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,26.5,4.5,0.9,1.012,4.5,Clear,5.01,High,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-867-199-9479,Deploy emergency crews • Pre-position equipment
chitradurga,2025-09-06 15:00:00,28.9,3.6,0.855,1.007,3.5,Clear,4.6,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-845-160-3325,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,27.5,4.5,0.876,1.008,3.5,Clear,4.85,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,2,+91-822-708-5610,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,25.4,3.5,0.798,1.014,5.5,Clear,4.24,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-881-642-7061,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,28.1,5.6,0.819,1.01,7.0,Clear,4.67,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-958-265-5616,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,31.5,5.1,0.68,1.008,7.4,Partly Cloudy,3.84,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-894-207-8809,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,31.9,6.2,0.6,1.011,9.0,Clear,3.72,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,1,+91-861-209-5821,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,32.3,5.2,0.662,1.006,7.9,Partly Cloudy,3.78,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,1,+91-876-926-9426,Continue normal monitoring
chitradurga,2025-09-06 15:00:00,31.9,4.4,0.678,1.005,7.9,Partly Cloudy,3.73,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-904-905-4635,Continue normal monitoring
